"Provincia";"CdMun";"Municipio";"Extensión superficial. 2015";"Altitud sobre el nivel del mar. 2015";"Número de núcleos que componen el municipio. 2014";"Perímetro. 2015";"Coordenadas del núcleo principal. 2015";"Población total. 2014";"Población. Hombres. 2014";"Población. Mujeres. 2014";"Población en núcleos. 2014";"Población en diseminados. 2014";"Porcentaje de población menor de 20 años. 2016";"Porcentaje de población mayor de 65 años. 2014";"Incremento relativo de la población en diez años. 2014";"Número de extranjeros. 2014";"Principal procedencia de los extranjeros residentes. 2014";"Porcentaje que representa respecto total de extranjeros. 2014";"Emigraciones. 2013";"Inmigraciones. 2013";"Nacidos vivos por residencia materna. 2013";"Defunciones por lugar de residencia. 2013";"Matrimonios de distinto sexo por lugar donde fijan la residencia. 2013";"Centros de educación de adultos. 2012";"Bibliotecas públicas. 2012";"Centros de salud. 2012";"Consultorios. 2012";"Viviendas familiares principales. 2011";"Viviendas destinadas a alquiler. 2012";"Viviendas destinadas a la venta. 2012";"Viviendas rehabilitadas. 2012";"Transacciones inmobiliarias. 2013";"Número de pantallas de cine. 2014";"Centros en los que se imparte Educación Infantil. 2012";"Centros en los que se imparte Educación Primaria. 2012";"Centros en los que se imparte Enseñanza Secundaria Obligatoria. 2012";"Centros en los que se imparte Bachillerato. 2012";"Centros  en los que se imparten Ciclos Formativos de Grado Medio. 2012";"Centros  en los que se imparten Ciclos Formativos de Grado Superior. 2012";"Superficie dedicada a cultivos herbáceos. 2013";"Principal cultivo herbáceo de regadío. 2013";"Principal cultivo herbáceo de regadío: Has. 2013";"Principal cultivo herbáceo de secano. 2013";"Principal cultivo herbáceo de secano: Has. 2013";"Superficie dedicada a cultivos leñosos. 2013";"Principal cultivo leñoso de regadío. 2013";"Principal cultivo leñoso de regadío: Has. 2013";"Principal cultivo leñoso de secano. 2013";"Principal cultivo leñoso de secano: Has. 2013";"Sin empleo conocido. 2013";"Hasta 5 asalariados. 2013";"Entre 6 y 19 asalariados. 2013";"De 20 y más asalariados. 2013";"Total establecimientos. 2013";"Vehículos turismos. 2013";"Autorizaciones de transporte: taxis. 2013";"Autorizaciones de transporte: mercancías. 2013";"Autorizaciones de transporte: viajeros. 2013";"Vehiculos matriculados. 2014";"Vehiculos turismos matriculados. 2014";"Hoteles. 2013";"Hostales y pensiones. 2013";"Plazas en hoteles. 2013";"Plazas en hostales y pensiones. 2013";"Actividad 1. 2013";"Actividad 2. 2013";"Actividad 3. 2013";"Actividad 4. 2013";"Actividad 5. 2013";"Inversiones realizadas en nuevas industrias. 2012";"Oficinas bancarias. 2013";"Consumo de energía eléctrica (Endesa). 2013";"Consumo de energía eléctrica residencial (Endesa). 2013";"Líneas telefónicas. 2013";"Líneas ADSL en servicio. 2013";"Paro registrado. Mujeres. 2013";"Paro registrado. Hombres. 2013";"Paro registrado. Extranjeros. 2013";"Contratos registrados. Mujeres. 2013";"Contratos registrados. Hombres. 2013";"Contratos registrados. Indefinidos. 2013";"Contratos registrados.Temporales. 2013";"Contratos registrados. Extranjeros. 2013";"Trabajadores eventuales agrarios subsidiados. Mujeres. 2013";"Trabajadores eventuales agrarios subsidiados. Hombres. 2013";"Presupuesto liquidado de ingresos. 2013";"Presupuesto liquidado de gastos. 2013";"Ingresos por habitante. 2013";"Gastos por habitante. 2013";"IBI de naturaleza urbana. Número de recibos. 2013";"IBI de naturaleza rústica. Número titulares catastrales. 2014";"Número de parcelas catastrales: Solares. 2013";"Número de parcelas catastrales: Parcelas edificadas. 2013";"Número de declaraciones. 2012";"Rentas del trabajo. 2012";"Rentas netas de actividades económicas en estimación directa. 2012";"Rentas netas de actividades económicas en estimación objetiva. 2012";"Otro tipo de rentas. 2012";"Renta neta media declarada. 2012";"Situaciones de alta en actividades empresariales. 2013";"Situaciones de alta en actividades profesionales. 2013";"Situaciones de alta en actividades artísticas. 2013"
"Almería";"04097";"Velefique ";66,4;904;1;41201,12;"37.194314,-2.40278";278;155;123;268;10;3,24;35,25;5,7;5;"se";"se";14;7;1;7;;0;0;0;1;152;0;0;0;3;0;0;0;0;0;0;0;2;"Patata tardía";1;"Cebada ";1;315;"Almendro";30;"Almendro";251;5;2;1;0;8;133;0;0;0;1;1;0;0;0;0;"Sección F: 2 establecimientos";"Sección G: 2 establecimientos";"Sección I: 2 establecimientos";"Sección C: 1 establecimientos";"Sección Q: 1 establecimientos";0;0;317;215;36;0;2;11;0;14;24;0;38;5;3;2;367436,23;317556,55;1258,34;223,32;476;768;107;460;37;304959,1;"se";"se";"se";9434,7;6;0;0
"Almería";"04098";"Vélez-Blanco ";442;1070;5;115374,74;"37.690993,-2.09421";2064;1076;988;1619;445;14,29;27,37;0,63;279;"Reino Unido";52,33;73;69;11;14;5;0;1;0;2;920;0;0;23;27;0;2;2;1;0;0;0;6425;"Cereales de invierno para forrajes";63;"Cebada ";3300;2809;"Olivar aceituna de aceite ";270;"Almendro";2201;75;42;4;1;122;1111;4;22;4;23;12;2;2;79;30;"Sección G: 36 establecimientos";"Sección F: 23 establecimientos";"Sección I: 22 establecimientos";"Sección C: 8 establecimientos";"Sección M: 7 establecimientos";0;3;4472;2696;713;229;45;61;14;181;205;15;355;27;31;14;1842911,73;1326423,25;892,02;932,79;1675;2963;206;1313;794;5922344,07;266193,89;670593,78;320000,53;9041,73;165;12;0
"Almería";"04099";"Vélez-Rubio ";282;834;6;82678,78;"37.649601,-2.07692";6791;3319;3472;5760;1031;17,91;23,52;-1,65;856;"Reino Unido";25,58;216;226;40;76;14;1;1;1;0;2682;0;0;38;36;0;3;2;2;1;1;1;1173;"Cereales de invierno para forrajes";55;"Cebada ";640;9584;"Olivar aceituna de aceite ";180;"Almendro";9076;298;217;20;6;541;3614;8;111;24;91;70;1;1;33;24;"Sección G: 172 establecimientos";"Sección F: 73 establecimientos";"Sección I: 55 establecimientos";"Sección C: 45 establecimientos";"Sección H: 36 establecimientos";0;7;17373;9720;2441;1014;248;312;83;497;467;70;847;161;71;11;7293234,07;7444173,89;1066,11;5235;5763;3759;823;3616;3000;25073811,78;1761068,02;3215224,56;1237193,75;10429,1;757;67;0
"Almería";"04100";"Vera ";58;97;8;39216,85;"37.245166,-1.86464";15018;7650;7368;14248;770;25,43;11,89;58,02;3811;"Reino Unido";21,7;797;962;172;66;35;1;1;1;0;5389;3;8;27;882;1;7;4;3;3;1;1;560;"Lechuga ";240;"Cebada ";15;521;"Naranjo ";290;"Almendro";11;720;478;63;35;1296;6351;7;384;30;389;293;5;2;1429;44;"Sección G: 388 establecimientos";"Sección F: 191 establecimientos";"Sección M: 151 establecimientos";"Sección I: 126 establecimientos";"Sección L: 84 establecimientos";0;14;63375;32825;5938;2833;717;712;280;2308;3340;261;5386;1842;60;30;17340150,47;12731683,23;1124,23;8953,36;28628;1557;1190;3522;5163;66453656,17;4230450,21;3097029,69;2557604,23;14785,73;1908;222;5
"Almería";"04101";"Viator ";20,6;70;2;19666,99;"36.888266,-2.42386";5605;2873;2732;5098;507;23,02;9,53;44,76;312;"Marruecos";26,92;453;446;84;37;29;0;1;0;1;2004;3;0;1;22;0;4;1;1;0;0;0;215;"Tomate ";185;"-";0;54;"Naranjo ";28;"-";0;267;281;81;22;651;2646;3;225;5;169;80;0;1;0;13;"Sección G: 239 establecimientos";"Sección F: 108 establecimientos";"Sección C: 88 establecimientos";"Sección H: 55 establecimientos";"Sección I: 38 establecimientos";605051;3;28652;8189;2908;1436;357;365;43;1127;2104;173;3031;430;1;0;5216664,6;4023751,94;931,55;2829,64;5048;534;436;1884;2012;23135257,44;556565,58;959106,24;573214,18;12536,85;1111;21;0
"Almería";"04102";"Vícar ";64,3;106;14;54584,62;"36.800703,-2.64353";24384;12878;11506;21219;3165;25,99;7,79;43,99;6930;"Marruecos";41,04;1729;1738;310;112;57;1;6;2;4;7493;8;0;21;194;0;14;8;5;1;1;0;1780;"Berenjena ";477;"-";0;104;"Olivar aceituna de aceite ";20;"Almendro";69;626;419;93;59;1197;10815;7;617;20;365;256;1;0;253;0;"Sección G: 413 establecimientos";"Sección F: 151 establecimientos";"Sección H: 98 establecimientos";"Sección I: 87 establecimientos";"Sección C: 77 establecimientos";0;10;82612;27774;4097;1752;1370;1475;1070;5183;6729;250;11662;4420;35;41;22149013,05;21396797,87;914;15046,97;16693;3307;932;4838;8040;63191914,34;3254526,38;21127107,37;6490901,35;11699,56;1830;142;5
"Almería";"04103";"Zurgena ";71,6;242;7;41692,11;"37.341894,-2.04002";3129;1557;1572;3011;118;13,29;31,29;38,88;1317;"Reino Unido";83,37;144;150;28;28;8;0;1;0;2;1273;0;0;9;70;0;3;2;1;0;0;0;67;"Haba verde ";9;"Cebada ";25;890;"Naranjo ";154;"Almendro";410;74;40;7;0;121;1661;2;28;6;62;55;0;1;0;20;"Sección G: 31 establecimientos";"Sección F: 19 establecimientos";"Sección I: 11 establecimientos";"Sección H: 9 establecimientos";"Sección C: 8 establecimientos";0;4;6572;4304;662;228;85;135;21;176;156;12;320;66;38;18;2032934,06;2005273,55;635,09;1410,18;1991;1377;286;1554;994;8653601,12;451492,77;317640,73;384439,05;9866,37;182;24;1
"Cádiz";"11001";"Alcalá de los Gazules ";479,6;168;1;93292,7;"36.461098,-5.72372";5377;2750;2627;5034;343;21,61;15,57;-3,81;67;"Reino Unido";16,42;113;81;35;38;15;0;1;0;1;2105;0;0;1;46;0;4;3;2;1;1;0;3532;"Trigo ";198;"Trigo ";701;428;"Peral";4;"Olivar aceituna de aceite ";384;174;81;16;7;278;2244;1;29;1;35;29;2;3;52;139;"Sección G: 103 establecimientos";"Sección I: 37 establecimientos";"Sección L: 26 establecimientos";"Sección F: 21 establecimientos";"Sección M: 19 establecimientos";11000;4;99;91;1553;644;538;454;11;1016;1649;29;2622;21;15;28;5041992,03;5661360,81;927,01;3981,27;4458;830;290;1565;1914;19159423,27;972419,05;1108041,89;1016278,27;11628,09;436;43;0
"Cádiz";"11002";"Alcalá del Valle ";46,9;619;1;31949,06;"36.904614,-5.17166";5221;2635;2586;5195;26;19,94;16,93;-1,95;32;"Argentina";15,63;102;63;45;37;23;1;1;1;0;1832;0;0;17;16;0;3;2;1;1;1;0;1649;"Melón ";3;"Trigo ";697;1183;"Olivar aceituna de aceite ";11;"Olivar aceituna de aceite ";1163;122;62;4;4;192;2211;2;7;2;18;17;0;1;0;40;"Sección G: 77 establecimientos";"Sección I: 35 establecimientos";"Sección C: 16 establecimientos";"Sección F: 13 establecimientos";"Sección P: 11 establecimientos";0;2;0;0;544;202;131;297;2;1663;1745;3;3405;5;464;167;4857076,68;4886376,21;923,22;3436,27;2614;901;298;1979;1962;12391960,94;3264005,59;993167,2;299692,7;8638,55;323;22;0
"Cádiz";"11003";"Algar ";26,6;206;1;33117,55;"36.656721,-5.65548";1482;766;716;1388;94;17,21;21,79;-9,8;10;"Marruecos";30;38;34;10;13;3;0;1;0;1;557;0;0;16;10;0;2;1;1;0;0;0;260;"Trigo ";1;"Triticale ";59;216;"-";0;"Olivar aceituna de aceite ";216;51;24;8;0;83;748;1;7;1;13;12;1;1;39;56;"Sección G: 20 establecimientos";"Sección I: 16 establecimientos";"Sección F: 9 establecimientos";"Sección C: 7 establecimientos";"Sección M: 7 establecimientos";0;1;76;42;329;114;129;104;1;313;297;4;605;4;26;11;1035554,51;1282336,5;700,65;901,78;915;183;44;633;526;4769077,78;212031,26;310402,33;100509,18;10250,99;91;10;1
"Cádiz";"11004";"Algeciras ";85,8;19;2;71783,77;"36.131753,-5.45355";117974;58350;59624;117687;287;23,26;14,33;7,58;7821;"Marruecos";58,48;3416;3362;1317;859;366;2;3;3;6;42692;3;0;71;532;0;37;31;20;14;10;9;34;"-";0;"Cereales de invierno para forrajes";34;6;"Melocotonero";4;"-";0;3545;2382;535;219;6681;55814;168;711;303;2444;1856;10;19;1344;645;"Sección G: 2.016 establecimientos";"Sección M: 817 establecimientos";"Sección H: 649 establecimientos";"Sección I: 549 establecimientos";"Sección F: 472 establecimientos";2435483;52;345633;153531;23169;8599;9778;7721;1400;10197;23978;1849;32290;1906;0;1;106661237,56;94478110,82;933,36;66440,3;75917;382;1830;16607;41840;799493935,67;21428045,39;12032557,8;20503636,62;20398,14;8242;1566;28
"Cádiz";"11005";"Algodonales ";134,2;366;2;56713,27;"36.881020,-5.40380";5677;2888;2789;5349;328;19,9;19,59;0,48;114;"Reino Unido";28,07;117;101;36;52;13;0;1;0;1;2250;0;0;3;28;0;5;3;2;1;1;0;3251;"Trigo ";31;"Trigo ";793;2690;"Naranjo ";9;"Olivar aceituna de aceite ";2668;156;92;10;7;265;2096;1;22;2;68;45;0;4;0;90;"Sección G: 92 establecimientos";"Sección I: 42 establecimientos";"Sección F: 23 establecimientos";"Sección C: 17 establecimientos";"Sección M: 17 establecimientos";0;2;982;326;1008;336;316;396;9;1399;2046;23;3422;10;205;128;4756503,79;4067168,3;831,7;2860,17;3460;1325;461;2611;2192;16039409,3;955415,62;1239953,73;952236,15;8753,2;359;35;0
"Cádiz";"11006";"Arcos de la Frontera ";527,6;184;11;123518,81;"36.754048,-5.81744";31250;15647;15603;28800;2450;23,01;13,95;7,47;652;"Reino Unido";19,63;561;500;258;242;113;1;4;1;3;10827;13;1;36;179;0;16;12;4;3;3;2;31235;"Algodón ";1217;"Girasol ";11024;1721;"Olivar aceituna de aceite ";334;"Olivar aceituna de aceite ";1116;670;557;108;36;1371;12695;14;225;44;319;230;19;11;558;270;"Sección G: 418 establecimientos";"Sección F: 176 establecimientos";"Sección I: 164 establecimientos";"Sección M: 100 establecimientos";"Sección C: 88 establecimientos";8000;13;78261;32539;5711;2148;3272;3253;68;6199;9154;234;15059;121;631;175;33383443,37;27956448,56;1062,83;19659,95;19125;3391;1077;7276;10754;103559201,2;4559718,77;4733263,66;3458881,62;10815,61;2150;199;4
"Cádiz";"11007";"Barbate ";143,4;10;3;73543,18;"36.190283,-5.92225";22861;11468;11393;21081;1780;21,18;15,2;1,86;693;"Marruecos";27,71;529;488;87;186;61;1;2;1;2;7896;0;0;18;103;0;10;8;4;1;2;1;1563;"Arroz ";391;"Cereales de invierno para forrajes";208;29;"Naranjo ";21;"Viñedo de uva para vino";0;566;447;56;27;1096;8320;16;54;105;195;138;15;27;760;702;"Sección G: 437 establecimientos";"Sección I: 162 establecimientos";"Sección M: 92 establecimientos";"Sección F: 72 establecimientos";"Sección L: 67 establecimientos";9763070;8;55493;29356;5679;2226;2528;2258;99;2894;4760;172;7479;250;14;5;19863534,56;20274039,76;866,61;14257,41;14936;1711;448;4567;6813;71350263,73;3307984,36;4447246,44;4558743,86;12280,09;1607;143;4
"Cádiz";"11008";"Barrios (Los) ";331,3;22;6;101460,71;"36.185007,-5.49648";22991;11504;11487;22452;539;24,38;11,11;19,37;1072;"Marruecos";26,87;814;858;254;163;78;1;2;1;3;7773;2;0;7;76;18;10;6;2;1;1;1;314;"Triticale ";60;"Cereales de invierno para forrajes";79;198;"Naranjo ";87;"-";0;645;533;187;75;1440;10806;14;209;19;431;350;5;2;832;61;"Sección G: 479 establecimientos";"Sección I: 154 establecimientos";"Sección F: 135 establecimientos";"Sección H: 112 establecimientos";"Sección M: 110 establecimientos";426816;9;801565;35512;8728;4175;1953;1521;165;3329;6227;488;9040;429;4;2;20732279,18;20178071,48;903,45;14189,92;13882;919;452;6372;8291;151093500,45;3208056,84;2858941,45;2817388,05;19295,37;2007;181;3
"Cádiz";"11901";"Benalup-Casas Viejas ";60,7;107;2;47478,62;"36.338406,-5.82263";6967;3537;3430;6835;132;22;12,66;3,89;130;"Marruecos";14,62;172;115;55;42;18;0;1;1;0;2561;0;0;15;52;0;3;2;1;1;1;0;1411;"Algodón ";181;"Cereales de invierno para forrajes";88;39;"Naranjo ";16;"Olivar aceituna de aceite ";17;198;150;14;8;370;2880;6;23;8;51;38;4;2;389;27;"Sección G: 121 establecimientos";"Sección F: 55 establecimientos";"Sección I: 54 establecimientos";"Sección C: 22 establecimientos";"Sección M: 22 establecimientos";414000;3;16348;8455;1680;693;743;793;32;1047;1148;25;2168;27;83;30;7072252,24;5637916,08;1011,62;3964,78;4634;258;458;2173;2774;23520578,37;1438443,8;437091,85;591678,72;9368,35;622;41;1
"Cádiz";"11009";"Benaocaz ";69,4;793;2;50656,35;"36.700912,-5.42182";719;381;338;668;51;14,19;16,41;2,42;20;"Reino Unido";35;26;28;0;6;1;0;1;0;1;316;0;0;0;4;0;1;1;0;0;0;0;184;"Alfalfa ";7;"Avena ";121;57;"Naranjo ";10;"Olivar aceituna de aceite ";46;23;19;2;0;44;313;1;2;1;3;3;0;1;0;65;"Sección I: 11 establecimientos";"Sección C: 10 establecimientos";"Sección G: 7 establecimientos";"Sección P: 4 establecimientos";"Sección F: 2 establecimientos";0;1;1804;1170;248;116;67;46;0;127;181;1;307;0;0;1;1195518,34;912789,94;1672,05;641,91;797;650;82;370;212;2364663,91;131966,54;"se";"se";13009,38;69;6;0
"Cádiz";"11010";"Bornos ";54,3;161;2;32398,78;"36.817243,-5.74345";8022;4002;4020;7969;53;21,29;15,02;-0,74;78;"Reino Unido";20,51;181;124;71;69;20;0;2;0;2;2958;0;1;27;25;0;5;3;1;1;1;1;3277;"Algodón ";403;"Trigo ";1155;149;"Melocotonero";2;"Olivar aceituna de aceite ";98;166;113;11;6;296;3359;2;37;2;87;75;0;2;0;32;"Sección G: 106 establecimientos";"Sección F: 36 establecimientos";"Sección I: 33 establecimientos";"Sección M: 26 establecimientos";"Sección K: 15 establecimientos";0;6;13251;8574;1937;828;389;731;13;899;1310;31;2178;8;614;182;5241939,46;4487149,26;648,51;3155,52;4108;658;396;2730;3002;22702340,37;792888,78;1258518,35;1236535,29;8657,66;439;42;0
"Cádiz";"11011";"Bosque (El) ";30,8;286;1;25014,29;"36.756535,-5.50948";2069;1043;1026;1956;113;21,65;14,26;4,6;27;"Rumanía";18,52;79;58;22;15;5;0;1;0;1;779;0;0;3;16;0;2;1;0;0;0;0;669;"Triticale ";25;"Avena ";276;183;"Naranjo ";3;"Olivar aceituna de aceite ";152;84;65;12;0;161;957;1;1;1;10;8;3;3;104;46;"Sección G: 43 establecimientos";"Sección I: 36 establecimientos";"Sección C: 17 establecimientos";"Sección F: 12 establecimientos";"Sección M: 11 establecimientos";0;2;5635;2987;649;260;153;151;4;458;693;14;1137;25;14;7;2326725,4;1959905,96;1111,14;1378,27;1912;262;229;884;777;7987739,28;758042,99;525576,28;470447,79;12537,72;255;19;2
"Cádiz";"11012";"Cádiz ";12,3;3;1;55311,05;"36.518678,-6.28147";121739;57599;64140;121739;0;16,76;21,07;-8,63;2233;"Marruecos";12,36;3266;2630;845;1303;364;3;6;7;0;46966;69;86;183;503;19;41;29;22;17;10;9;0;"-";0;"-";0;0;"-";0;"-";0;4489;2968;676;283;8416;45997;186;352;319;1925;1281;15;14;2018;293;"Sección G: 2.536 establecimientos";"Sección M: 1.156 establecimientos";"Sección I: 843 establecimientos";"Sección Q: 561 establecimientos";"Sección S: 457 establecimientos";11550;72;699;0;24996;8476;9296;8106;228;23182;28519;2020;49644;1355;1;1;174198218,65;150307997,33;1416,36;105701,83;75527;13;102;4980;50832;899307922;37769401,5;11887239,28;38170775,35;19419,57;9381;2193;78
"Cádiz";"11013";"Castellar de la Frontera ";178,8;28;3;64476,13;"36.286546,-5.41579";3084;1544;1540;3047;37;22,99;12,45;9,63;193;"Alemania";32,12;136;92;24;21;4;0;1;0;1;1123;0;0;13;13;0;2;1;1;0;0;0;697;"Algodón ";98;"Tranquillon, escaña y otros ";179;486;"Naranjo ";275;"-";0;79;51;9;4;143;1571;4;37;4;25;22;3;0;209;0;"Sección G: 38 establecimientos";"Sección I: 26 establecimientos";"Sección F: 15 establecimientos";"Sección H: 15 establecimientos";"Sección C: 10 establecimientos";41300;1;13629;3218;1203;565;286;214;33;258;704;28;934;23;1;0;2428661,76;2064738,73;777,67;1452;1261;187;37;865;1056;12017035,55;275904,51;524888,58;186140,47;12314,36;211;12;0
"Cádiz";"11015";"Chiclana de la Frontera ";205,5;6;12;62935,69;"36.416382,-6.15166";82298;41499;40799;69966;12332;24,19;11,63;20,75;3499;"Reino Unido";27,69;2213;2569;853;442;246;1;1;2;0;28123;57;0;14;591;10;43;21;10;4;3;2;5074;"Zanahoria ";98;"Trigo ";1648;270;"Naranjo ";22;"Viñedo de uva para vino";216;2262;1674;282;103;4321;33736;34;448;85;1027;730;17;7;8339;208;"Sección G: 1.384 establecimientos";"Sección F: 569 establecimientos";"Sección I: 417 establecimientos";"Sección M: 403 establecimientos";"Sección L: 262 establecimientos";842000;28;229485;119025;19126;7535;7385;6867;318;9313;13142;933;21506;775;8;13;98049158,38;76970515,78;1192,64;54128,35;62233;5095;4434;26331;27933;387364596,43;15367114,92;10300310,63;18081201,25;15433,83;6186;897;38
"Cádiz";"11016";"Chipiona ";32,9;6;1;27297,54;"36.733072,-6.43163";19004;9554;9450;15213;3791;22,47;13,68;7,96;461;"Marruecos";20,39;441;478;170;129;58;1;1;1;1;6357;0;0;13;259;0;9;7;4;1;2;0;1168;"Zanahoria ";104;"Cereales de invierno para forrajes";37;324;"Viñedo de uva de mesa";45;"Viñedo de uva para vino";177;519;481;60;14;1074;7087;9;71;9;228;132;11;24;768;530;"Sección G: 467 establecimientos";"Sección I: 168 establecimientos";"Sección F: 81 establecimientos";"Sección M: 63 establecimientos";"Sección L: 52 establecimientos";0;7;61475;33421;4642;1643;1784;1526;74;4500;5068;255;9312;221;249;105;31612336,49;26308674,61;1669,96;18501,18;25221;3092;1515;8100;5381;48615533,84;3239552,76;5262550,04;3669035,77;11296,54;1568;136;4
"Cádiz";"11014";"Conil de la Frontera ";88,5;31;3;51002,71;"36.279723,-6.08768";22063;11141;10922;14317;7746;21,76;14,04;16,25;1352;"Alemania";18,86;646;567;238;150;61;0;1;1;1;7426;1;0;8;229;0;9;6;4;1;1;0;2976;"Zanahoria ";190;"Girasol ";718;53;"Naranjo ";38;"Olivar aceituna de aceite ";15;742;577;87;24;1430;9400;17;199;51;318;221;21;37;3679;854;"Sección G: 467 establecimientos";"Sección I: 228 establecimientos";"Sección F: 155 establecimientos";"Sección M: 119 establecimientos";"Sección L: 96 establecimientos";1133125;11;21081;11898;7209;2905;1469;1469;140;3733;5907;373;8771;371;17;41;24602798,23;21104898,27;1112,44;14841,7;16804;5088;977;5299;7373;79544851,7;5853279,54;6759855,27;8449895,99;13645,45;2140;225;6
"Cádiz";"11017";"Espera ";123,4;145;2;46791,89;"36.871044,-5.80676";3912;1969;1943;3865;47;19,76;17,92;1,72;33;"Rumanía";24,24;91;52;31;23;13;0;1;0;1;1500;0;0;13;4;0;2;1;1;0;0;0;9217;"Algodón ";61;"Girasol ";4084;278;"Olivar aceituna de aceite ";2;"Olivar aceituna de aceite ";263;69;45;7;5;126;1571;0;40;0;26;22;0;0;0;0;"Sección G: 42 establecimientos";"Sección I: 19 establecimientos";"Sección F: 17 establecimientos";"Sección L: 9 establecimientos";"Sección C: 6 establecimientos";4079559;3;6089;4072;572;215;168;367;8;832;2187;19;2997;20;324;82;3191245,74;2717905,48;808,73;1911,33;2219;472;412;1622;1384;10316085,32;477912,87;1482568,58;436949,28;9186,07;192;15;0
"Cádiz";"11018";"Gastor (El) ";27,6;609;1;26925,29;"36.855509,-5.32266";1803;936;867;1618;185;17,08;19,8;-7,44;57;"Reino Unido";47,37;38;31;10;21;3;0;1;0;1;793;0;0;12;6;0;2;1;1;0;0;0;113;"Otras hortalizas ";0;"Trigo ";46;867;"Olivar aceituna de aceite ";4;"Olivar aceituna de aceite ";833;60;34;5;0;99;817;1;11;1;11;7;0;0;0;0;"Sección G: 27 establecimientos";"Sección I: 17 establecimientos";"Sección F: 14 establecimientos";"Sección S: 7 establecimientos";"Sección M: 6 establecimientos";0;2;0;0;252;76;80;177;3;449;533;1;980;5;88;24;1930777,08;1814797,81;1056,22;1276,23;1141;653;150;878;837;5520513,1;141083,03;"se";"se";7195,41;146;12;2
"Cádiz";"11019";"Grazalema ";122,4;826;2;54992,55;"36.758579,-5.36802";2165;1083;1082;2055;110;17,97;19,68;-0,6;16;"Reino Unido";25;38;31;10;17;6;0;2;0;1;896;0;0;1;5;0;2;1;1;0;0;0;52;"Otras hortalizas ";0;"Cereales de invierno para forrajes";21;231;"Olivar aceituna de aceite ";3;"Olivar aceituna de aceite ";224;64;60;12;2;138;925;2;10;2;17;12;4;2;282;110;"Sección G: 48 establecimientos";"Sección I: 30 establecimientos";"Sección C: 14 establecimientos";"Sección F: 10 establecimientos";"Sección N: 6 establecimientos";0;3;5932;3095;768;327;185;138;3;415;735;17;1133;10;3;12;0;0;0;0;1907;598;130;1263;908;6656509,95;360599,98;946415,22;462820,89;9280,12;208;12;0
"Cádiz";"11020";"Jerez de la Frontera ";1188,3;45;25;273078,21;"36.686124,-6.12404";212226;103974;108252;209589;2637;22,85;14,38;10,16;4735;"Marruecos";13,5;4278;4121;2170;1510;691;3;10;9;2;77378;66;15;206;885;26;95;68;44;21;15;12;63670;"Algodón ";3529;"Trigo ";22303;8814;"Olivar aceituna de aceite ";779;"Viñedo de uva para vino";6299;6391;4602;959;399;12351;96509;164;1162;395;3228;2369;36;9;3199;302;"Sección G: 3.810 establecimientos";"Sección M: 1.450 establecimientos";"Sección I: 1.094 establecimientos";"Sección F: 1.043 establecimientos";"Sección C: 745 establecimientos";34629953;90;713184;318224;46678;17637;19182;16406;750;36254;53784;2948;86999;2580;691;172;285377998,31;232724546,57;1348,22;163660,02;123415;5042;3292;27804;77303;1137451303,84;47587235,04;27537671,23;43501833,68;16248,76;16956;2693;64
"Cádiz";"11021";"Jimena de la Frontera ";345,7;146;6;89171,57;"36.431890,-5.44948";9710;4986;4724;9004;706;21,5;16,79;3,79;1323;"Rumanía";41,5;527;260;65;78;20;0;3;1;2;3715;0;0;14;52;0;8;4;4;1;1;1;1936;"Trigo ";68;"Cereales de invierno para forrajes";350;1203;"Naranjo ";757;"Olivar aceituna de aceite ";36;295;171;19;11;496;4602;4;60;24;91;65;1;6;41;120;"Sección G: 158 establecimientos";"Sección I: 75 establecimientos";"Sección F: 55 establecimientos";"Sección M: 39 establecimientos";"Sección C: 29 establecimientos";0;6;23072;13382;3926;1761;732;713;156;705;1888;93;2500;222;11;19;7330392,31;6360960,68;704,03;4473,25;5379;1953;600;3531;3314;32955279,82;1189524,74;2045111,73;1303424,26;11313,62;720;78;1
"Cádiz";"11022";"Línea de la Concepción (La) ";19,3;4;3;34184,19;"36.165882,-5.35075";63132;31001;32131;60793;2339;21,81;16,02;2,03;3724;"Reino Unido";25,3;1486;1562;716;595;180;1;1;3;0;23704;0;0;20;387;0;23;18;8;4;4;3;0;"-";0;"-";0;13;"Aguacate";6;"-";0;1545;1106;160;73;2884;28357;87;139;90;1066;670;5;7;1405;254;"Sección G: 983 establecimientos";"Sección I: 337 establecimientos";"Sección M: 289 establecimientos";"Sección F: 264 establecimientos";"Sección H: 164 establecimientos";56300;19;139601;73133;14407;5841;5569;5081;541;4726;4381;772;8335;797;0;0;66964981,72;52025306,03;1068,07;36586,01;40889;833;1095;11046;17117;270391856,72;6359434,78;6584236,3;7555007,87;16994,25;3658;530;6
